186	0.10078805	
187	0.04274132	
188	0.0	
189	0.03114611	
190	0.063553534	
191	0.0	
192	0.0	
193	0.08169335	
194	0.0	
195	0.048152324	
196	0.13015759	
197	0.040775876	
198	0.0	
199	0.053888977	
200	0.0	
201	0.082956225	
202	0.0	
203	0.0	
204	0.102693886	
205	0.04583701	
206	0.0	
207	0.11110637	
208	0.0	
209	0.0	
210	0.0	
211	0.039130304	
212	0.0	
213	0.0	
214	0.045241922	
215	0.048000097	
216	0.0	
217	0.0	
218	0.0	
219	0.0	
220	0.038374297	
221	0.0	
222	0.072183	
223	0.0	
224	0.022071611	
225	0.0	
226	0.24544795	
227	0.028105944	
228	0.03298196	
229	0.0	
230	0.07071928	
231	0.056026038	
232	0.10933657	
233	0.0	
234	0.16172585	
235	0.0	
236	0.041077837	
237	0.056483954	
238	0.0	
239	0.0	
240	0.041234873	
241	0.039967135	
242	0.057669032	
243	0.26462874	
244	0.15006231	
245	0.03684151	
246	0.0	
247	0.0	
248	0.0	
249	0.0	
250	0.0	
251	0.0	
252	0.0	
253	0.0	
254	0.0	
255	0.0	
256	0.0	
257	0.0	
258	0.0	
259	0.0	
260	0.031354185	
261	0.013611562	
262	0.0	
263	0.033957865	
264	0.0	
265	0.031259496	
266	0.0	
267	0.0	
268	0.0	
269	0.055522986	
270	0.034427308	
271	0.13911441	
272	0.0418165	
273	0.0	
274	0.0	
275	0.0	
276	0.06337572	
277	0.0	
278	0.0	
279	0.0	
280	0.072749496	
281	0.09635308	
282	0.048972815	
283	0.0	
284	0.0	
285	0.00015819233	
286	0.044851992	
287	0.03459036	
288	0.09218259	
289	0.07462974	
290	0.0	
291	0.0	
292	0.03322346	
293	0.03979692	
294	0.0	
295	0.0	
296	0.12539761	
297	0.0	
298	0.0	
299	0.0	
300	0.027740655	
301	0.0	
302	0.094072446	
303	0.052231982	
304	0.052976362	
305	0.0	
306	0.0	
307	0.071290985	
308	0.13576053	
309	0.0	
310	0.04603094	
311	0.0	
312	0.0	
313	0.13904908	
314	0.0	
315	0.0	
316	0.0	
317	0.04773886	
318	0.0	
319	0.0	
320	0.10761596	
321	0.0	
322	0.074767165	
323	0.0	
324	0.0	
325	0.041875217	
326	0.043113854	
327	0.055913024	
328	0.03337715	
329	0.028887052	
330	0.08692677	
331	0.0	
332	0.067218326	
333	0.0	
334	0.033024583	
335	0.0	
336	0.027974227	
337	0.0	
338	0.0	
339	0.0	
340	0.0	
341	0.049131986	
342	0.03637764	
343	0.16364881	
344	0.0	
345	0.0	
346	0.0658072	
347	0.0	
348	0.05967479	
349	0.0	
350	0.07036531	
351	0.08965038	
352	0.11542716	
353	0.052309435	
354	0.0	
355	0.02723901	
356	0.0	
357	0.07341642	
358	0.0	
359	0.05858121	
360	0.03016894	
361	0.042770848	
362	0.12055892	
363	0.0	
364	0.0	
365	0.0	
366	0.0	
367	0.0	
368	0.050643608	
369	0.0	
370	0.0	
371	0.0	
372	0.0	
373	0.08756858	
374	0.0	
375	0.0	
376	0.0	
377	0.076347545	
378	0.06594696	
379	0.03603172	
380	0.03043121	
381	0.0	
382	0.22909701	
383	0.0	
384	0.053429406	
385	0.20007071	
386	0.16772224	
387	0.098441266	
388	0.042567972	
389	0.043026235	
390	0.032284066	
391	0.032939184	
392	0.0	
393	0.0	
394	0.0	
395	0.0	
396	0.06758946	
397	0.0	
398	0.0	
399	0.07772815	
400	0.0	
401	0.0	
402	0.0	
403	0.06835303	
404	0.0	
405	0.2028786	
406	0.07553241	
407	0.14169475	
408	0.0	
409	0.03905362	
410	0.061863966	
411	0.038154133	
412	0.0	
413	0.0	
414	0.0	
415	0.16629873	
416	0.11462257	
417	0.0	
418	0.0	
419	0.0	
420	0.0	
421	0.0	
422	0.0	
423	0.0	
424	0.054357894	
425	0.06653151	
426	0.0	
427	0.4247298	
428	0.06592388	
429	0.0	
430	0.03282063	
431	0.0	
432	0.0	
433	0.0	
434	0.13293663	
435	0.036164477	
436	0.0050002374	
437	0.04024065	
438	0.029568598	
439	0.0	
440	0.0	
441	0.056538723	
442	0.0	
443	0.0	
444	0.0	
445	0.044643037	
446	0.032038804	
447	0.0	
448	0.0	
449	0.0	
450	0.0	
451	0.13330808	
452	0.0	
453	0.028779695	
454	0.0	
455	0.036879078	
456	0.082626246	
457	0.16194142	
458	0.0	
459	0.14646102	
460	0.029352423	
461	0.0	
462	0.04228888	
463	0.052835174	
464	0.20871	
465	0.0	
466	0.057400063	
467	0.06714411	
468	0.080798775	
469	0.0	
470	0.0	
471	0.0	
472	0.11131516	
473	0.031191623	
474	0.0	
475	0.0	
476	0.027920917	
477	0.051369455	
478	0.1266454	
479	0.055343233	
480	0.06119388	
481	0.04430939	
482	0.03856748	
483	0.0	
484	0.0	
485	0.08874674	
486	0.04418434	
487	0.14384818	
488	0.0	
489	0.040708467	
490	0.0	
491	0.0	
492	0.20678075	
493	0.0	
494	0.047886733	
495	0.0	
496	0.053077	
497	0.0	
498	0.0	
499	0.056952648	
500	0.0	
501	0.0	
